timestamp_ms,fenster,popup_erkannt,radius,fisch_gefunden,fisch_x,fisch_y,distanz_zum_ring,im_ring,klick_gesendet,zyklus_pause,latenz_ms,fisch_speed_px_s
27178,816x639,1,36,0,,,,0,0,0.08,,
27183,816x639,1,36,0,,,,0,0,0.08,,
27282,816x639,1,36,0,,,,0,0,0.08,,
27341,816x639,1,36,0,,,,0,0,0.08,,
27430,816x639,1,36,0,,,,0,0,0.08,,
27523,816x639,1,36,0,,,,0,0,0.08,,
27595,816x639,1,36,0,,,,0,0,0.08,,
27690,816x639,1,36,0,,,,0,0,0.08,,
27774,816x639,1,36,0,,,,0,0,0.08,,
27845,816x639,1,36,0,,,,0,0,0.08,,
27934,816x639,1,36,0,,,,0,0,0.08,,
27997,816x639,1,36,0,,,,0,0,0.08,,
28178,816x639,1,36,1,809,27,497.05,0,0,0.08,,0.0
28266,816x639,1,36,1,809,27,497.05,0,0,0.08,,0.0
28348,816x639,1,36,0,,,,0,0,0.08,,
28430,816x639,1,36,1,809,27,491.29,0,0,0.08,,0.0
28432,816x639,1,36,0,,,,0,0,0.08,,
28527,816x639,1,36,0,,,,0,0,0.08,,
28627,816x639,1,36,0,,,,0,0,0.08,,
28695,816x639,1,36,0,,,,0,0,0.08,,
28770,816x639,1,36,0,,,,0,0,0.08,,
28843,816x639,1,36,0,,,,0,0,0.08,,
28922,816x639,1,36,0,,,,0,0,0.08,,
29009,816x639,1,36,0,,,,0,0,0.08,,
29096,816x639,1,36,0,,,,0,0,0.08,,
29181,816x639,1,36,0,,,,0,0,0.08,,
29237,816x639,1,36,0,,,,0,0,0.08,,
29325,816x639,1,36,0,,,,0,0,0.08,,
29412,816x639,1,36,0,,,,0,0,0.08,,
29538,816x639,1,36,1,809,27,497.05,0,0,0.08,,0.0
29631,816x639,1,36,1,809,27,497.05,0,0,0.08,,0.0
29712,816x639,1,36,1,809,27,497.05,0,0,0.08,,0.0
29782,816x639,1,36,1,809,27,497.05,0,0,0.08,,0.0
29806,816x639,1,36,0,,,,0,0,0.08,,
29889,816x639,1,36,1,414,373,492.11,0,0,0.08,,4685.9
29971,816x639,1,36,1,416,373,492.94,0,0,0.08,,24.4
30052,816x639,1,36,1,415,373,494.58,0,0,0.08,,12.4
30165,816x639,1,36,1,415,373,66.29,0,0,0.08,,0.0
30221,816x639,1,36,1,414,373,66.49,0,0,0.08,,13.6
30302,816x639,1,36,1,413,374,66.49,0,0,0.08,,17.5
30376,816x639,1,36,0,,,,0,0,0.08,,
30455,816x639,1,36,0,,,,0,0,0.08,,
30562,816x639,1,36,0,,,,0,0,0.08,,
30603,816x639,1,36,0,,,,0,0,0.08,,
30768,816x639,1,36,0,,,,0,0,0.08,,
30768,816x639,1,36,0,,,,0,0,0.08,,
30933,816x639,1,36,1,809,27,66.49,0,0,0.08,,839.7
30990,816x639,1,36,1,809,27,66.49,0,0,0.08,,0.0
31096,816x639,1,36,1,809,27,66.49,0,0,0.08,,0.0
31205,816x639,1,36,1,809,27,491.29,0,0,0.08,,0.0
31213,816x639,1,36,0,,,,0,0,0.08,,
31320,816x639,1,36,0,,,,0,0,0.08,,
31391,816x639,1,36,0,,,,0,0,0.08,,
31451,816x639,1,36,0,,,,0,0,0.08,,
31578,816x639,1,36,0,,,,0,0,0.08,,
31640,816x639,1,36,0,,,,0,0,0.08,,
31696,816x639,1,36,0,,,,0,0,0.08,,
31790,816x639,1,36,0,,,,0,0,0.08,,
31870,816x639,1,36,0,,,,0,0,0.08,,
31952,816x639,1,36,0,,,,0,0,0.08,,
32010,816x639,1,36,0,,,,0,0,0.08,,
32114,816x639,1,36,0,,,,0,0,0.08,,
32289,816x639,1,36,1,809,27,497.05,0,0,0.08,,0.0
32412,816x639,1,36,1,809,27,497.05,0,0,0.08,,0.0
32449,816x639,1,36,0,,,,0,0,0.08,,
32606,816x639,1,36,1,809,27,491.29,0,0,0.08,,0.0
32629,816x639,1,36,0,,,,0,0,0.08,,
32689,816x639,1,36,0,,,,0,0,0.08,,
32807,816x639,1,36,0,,,,0,0,0.08,,
32862,816x639,1,36,0,,,,0,0,0.08,,
32942,816x639,1,36,0,,,,0,0,0.08,,
33030,816x639,1,36,0,,,,0,0,0.08,,
33099,816x639,1,36,0,,,,0,0,0.08,,
33183,816x639,1,36,0,,,,0,0,0.08,,
33249,816x639,1,36,0,,,,0,0,0.08,,
33362,816x639,1,36,0,,,,0,0,0.08,,
33420,816x639,1,36,0,,,,0,0,0.08,,
33507,816x639,1,36,0,,,,0,0,0.08,,
33652,816x639,1,36,1,809,27,496.23,0,0,0.08,,0.0
33734,816x639,1,36,1,809,27,496.23,0,0,0.08,,0.0
33823,816x639,1,36,1,809,27,496.23,0,0,0.08,,0.0
33916,816x639,1,36,1,809,27,491.29,0,0,0.08,,0.0
33920,816x639,1,36,0,,,,0,0,0.08,,
34003,816x639,1,36,0,,,,0,0,0.08,,
34095,816x639,1,36,1,416,373,492.94,0,0,0.08,,2761.4
34192,816x639,1,36,1,415,373,494.58,0,0,0.08,,10.1
34268,816x639,1,36,1,414,373,496.23,0,0,0.08,,13.2
34346,816x639,1,36,1,413,373,66.29,0,0,0.08,,12.7
34400,816x639,1,36,1,412,374,67.27,0,0,0.08,,26.0
34496,816x639,1,36,0,,,,0,0,0.08,,
34560,816x639,1,36,0,,,,0,0,0.08,,
34665,816x639,1,36,0,,,,0,0,0.08,,
34743,816x639,1,36,0,,,,0,0,0.08,,
34813,816x639,1,36,0,,,,0,0,0.08,,
34980,816x639,1,36,1,809,27,67.27,0,0,0.08,,923.3
35057,816x639,1,36,1,809,27,67.27,0,0,0.08,,0.0
35154,816x639,1,36,1,809,27,67.27,0,0,0.08,,0.0
35290,816x639,1,36,1,809,27,497.05,0,0,0.08,,0.0
35292,816x639,1,36,0,,,,0,0,0.08,,
35373,816x639,1,36,0,,,,0,0,0.08,,
35452,816x639,1,36,0,,,,0,0,0.08,,
35543,816x639,1,36,0,,,,0,0,0.08,,
35623,816x639,1,36,0,,,,0,0,0.08,,
35723,816x639,1,36,0,,,,0,0,0.08,,
35787,816x639,1,36,0,,,,0,0,0.08,,
35873,816x639,1,36,0,,,,0,0,0.08,,
35948,816x639,1,36,0,,,,0,0,0.08,,
36033,816x639,1,36,0,,,,0,0,0.08,,
36105,816x639,1,36,0,,,,0,0,0.08,,
36191,816x639,1,36,0,,,,0,0,0.08,,
36259,816x639,1,36,0,,,,0,0,0.08,,
36424,816x639,1,36,1,809,27,497.05,0,0,0.08,,0.0
36548,816x639,1,36,1,809,27,497.05,0,0,0.08,,0.0
36573,816x639,1,36,0,,,,0,0,0.08,,
36645,816x639,1,36,0,,,,0,0,0.08,,
36748,816x639,1,36,0,,,,0,0,0.08,,
36812,816x639,1,36,0,,,,0,0,0.08,,
36908,816x639,1,36,0,,,,0,0,0.08,,
36960,816x639,1,36,0,,,,0,0,0.08,,
37039,816x639,1,36,0,,,,0,0,0.08,,
37110,816x639,1,36,0,,,,0,0,0.08,,
37224,816x639,1,36,0,,,,0,0,0.08,,
37278,816x639,1,36,0,,,,0,0,0.08,,
37364,816x639,1,36,0,,,,0,0,0.08,,
37430,816x639,1,36,0,,,,0,0,0.08,,
37541,816x639,1,36,0,,,,0,0,0.08,,
37605,816x639,1,36,0,,,,0,0,0.08,,
37711,816x639,1,36,1,809,27,496.23,0,0,0.08,,0.0
37814,816x639,1,36,1,809,27,496.23,0,0,0.08,,0.0
37917,816x639,1,36,1,809,27,496.23,0,0,0.08,,0.0
37936,816x639,1,36,0,,,,0,0,0.08,,
38030,816x639,1,36,1,809,27,492.94,0,0,0.08,,0.0
38113,816x639,1,36,1,417,373,491.29,0,0,0.08,,6611.3
38178,816x639,1,36,1,416,373,492.94,0,0,0.08,,12.6
38254,816x639,1,36,1,416,373,493.76,0,0,0.08,,0.0
38358,816x639,1,36,1,415,373,66.49,0,0,0.08,,9.8
38407,816x639,1,36,1,414,373,65.31,0,0,0.08,,20.1
38512,816x639,1,36,1,413,373,65.73,0,0,0.08,,9.3
38565,816x639,1,36,0,,,,0,0,0.08,,
38643,816x639,1,36,0,,,,0,0,0.08,,
38721,816x639,1,36,0,,,,0,0,0.08,,
38808,816x639,1,36,0,,,,0,0,0.08,,
38907,816x639,1,36,0,,,,0,0,0.08,,
38976,816x639,1,36,0,,,,0,0,0.08,,
39062,816x639,1,36,1,809,27,65.73,0,0,0.08,,964.7
39181,816x639,1,36,1,809,27,65.73,0,0,0.08,,0.0
39303,816x639,1,36,0,,,,0,0,0.08,,
