timestamp_ms,fenster,popup_erkannt,radius,fisch_gefunden,fisch_x,fisch_y,distanz_zum_ring,im_ring,klick_gesendet,zyklus_pause,latenz_ms,fisch_speed_px_s
9444,816x639,1,64,1,136,209,88.68,0,0,0.08,,118.1
9536,816x639,1,64,1,136,209,106.68,0,0,0.08,,0.0
9622,816x639,1,64,1,136,209,112.64,0,0,0.08,,0.0
9729,816x639,1,64,1,136,209,112.64,0,0,0.08,,0.0
9810,816x639,1,64,1,136,209,112.64,0,0,0.08,,0.0
9869,816x639,1,64,1,136,209,112.64,0,0,0.08,,0.0
9978,816x639,1,64,0,,,,0,0,0.08,,
10090,816x639,1,64,1,176,222,112.64,0,0,0.08,,192.4
10169,816x639,1,64,1,199,230,112.64,0,0,0.08,,300.4
10235,816x639,1,64,1,215,234,112.64,0,0,0.08,,249.5
10347,816x639,1,64,1,238,242,23.26,1,0,0.08,,216.0
10404,816x639,1,64,1,254,249,25.08,1,0,0.08,,317.3
10519,816x639,1,64,1,281,257,28.64,1,0,0.08,,254.0
10576,816x639,1,64,1,286,259,37.74,1,0,0.08,,100.9
10700,816x639,1,64,1,320,271,51.62,1,0,0.08,,273.4
10767,816x639,1,64,1,335,276,70.43,1,0,0.08,,228.5
10868,816x639,1,64,1,339,277,95.96,0,0,0.08,,41.4
11002,816x639,1,64,1,339,277,104.62,0,0,0.08,,0.0
11101,816x639,1,64,1,339,278,106.85,0,0,0.08,,10.9
11200,816x639,1,64,1,339,277,106.85,0,0,0.08,,9.6
11282,816x639,1,64,1,331,278,107.38,0,0,0.08,,99.1
11378,816x639,1,64,1,311,280,104.01,0,0,0.08,,209.1
11485,816x639,1,64,1,286,284,93.24,0,0,0.08,,231.9
11546,816x639,1,64,1,270,286,78.87,0,0,0.08,,272.3
11687,816x639,1,64,1,237,290,70.68,1,0,0.08,,233.8
11766,816x639,1,64,1,217,293,67.27,1,0,0.08,,254.2
11874,816x639,1,64,1,213,293,74.04,0,0,0.08,,38.6
11968,816x639,1,64,1,213,293,79.20,0,0,0.08,,0.0
12060,816x639,1,64,1,213,293,80.06,0,0,0.08,,0.0
12157,816x639,1,64,1,213,293,80.06,0,0,0.08,,0.0
12258,816x639,1,64,1,213,293,80.06,0,0,0.08,,0.0
12390,816x639,1,64,1,246,291,80.06,0,0,0.08,,267.7
12448,816x639,1,64,1,263,290,73.25,1,0,0.08,,252.5
12566,816x639,1,64,1,287,288,69.26,1,0,0.08,,216.7
12628,816x639,1,64,1,300,287,73.16,1,0,0.08,,196.1
12737,816x639,1,64,1,333,285,81.27,0,0,0.08,,299.0
12830,816x639,1,64,1,345,284,94.07,0,0,0.08,,129.5
12892,816x639,1,64,1,345,284,110.68,0,0,0.08,,0.0
13001,816x639,1,64,1,345,284,115.66,0,0,0.08,,0.0
13077,816x639,1,64,1,345,284,115.66,0,0,0.08,,0.0
13184,816x639,1,64,1,345,284,115.66,0,0,0.08,,0.0
13276,816x639,1,64,1,345,284,115.66,0,0,0.08,,0.0
13354,816x639,1,64,1,332,277,115.66,0,0,0.08,,192.5
13454,816x639,1,64,1,310,264,107.62,0,0,0.08,,254.8
13543,816x639,1,64,1,287,251,87.92,0,0,0.08,,289.3
13563,816x639,1,64,1,287,251,62.20,1,0,0.08,,0.0
13728,816x639,1,64,1,252,231,62.20,1,0,0.08,,237.7
13787,816x639,1,64,1,298,258,62.20,1,1,0.08,58.3,
13796,816x639,1,64,1,230,218,62.20,1,0,0.08,,354.2
13864,816x639,1,68,1,224,214,55.97,1,0,0.08,,115.3
14014,816x639,1,69,1,202,201,59.46,1,0,0.08,,166.1
14027,816x639,1,64,1,202,201,50.16,1,0,0.08,,0.0
14186,816x639,1,64,1,203,201,50.16,1,0,0.08,,6.6
14264,816x639,1,64,1,203,201,50.16,1,0,0.08,,0.0
14374,816x639,1,64,1,202,201,50.16,1,1,0.08,113.5,
14384,816x639,1,64,0,,,,0,0,0.08,,
14506,816x639,1,64,1,204,203,49.24,1,0,0.08,,9.2
14610,816x639,1,64,1,203,201,49.24,1,0,0.08,,21.8
14692,816x639,1,64,1,202,201,49.24,1,0,0.08,,12.1
14692,816x639,1,64,1,203,201,49.24,1,1,0.08,175.3,
14791,816x639,1,64,1,203,201,49.24,1,0,0.08,,10.0
14839,816x639,1,64,1,203,201,49.24,1,0,0.08,,0.0
14950,816x639,1,64,0,,,,0,0,0.08,,
15020,816x639,1,64,0,,,,0,0,0.08,,
15124,816x639,1,64,0,,,,0,0,0.08,,
15191,816x639,1,64,0,,,,0,0,0.08,,
15308,816x639,1,64,0,,,,0,0,0.08,,
15416,816x639,0,,0,,,,0,0,0.08,,
15442,816x639,0,,0,,,,0,0,0.08,,
15533,816x639,0,,0,,,,0,0,0.08,,
15618,816x639,0,,0,,,,0,0,0.08,,
15676,816x639,0,,0,,,,0,0,0.08,,
15756,816x639,0,,0,,,,0,0,0.08,,
15841,816x639,0,,0,,,,0,0,0.08,,
15919,816x639,0,,0,,,,0,0,0.08,,
23699,816x639,1,64,1,338,247,93.68,0,0,0.08,,
23831,816x639,1,64,1,338,247,93.68,0,0,0.08,,0.0
23951,816x639,1,64,1,316,253,93.68,0,0,0.08,,196.1
24030,816x639,1,64,1,302,259,84.15,0,0,0.08,,186.9
24139,816x639,1,68,1,269,268,63.51,1,0,0.08,,310.2
24233,816x639,1,64,1,247,276,57.38,1,0,0.08,,248.0
24326,816x639,1,64,1,224,285,51.97,1,0,0.08,,269.7
24421,816x639,1,64,1,203,292,60.21,1,0,0.08,,234.6
24481,816x639,1,64,1,195,294,75.13,0,0,0.08,,132.8
24574,816x639,1,64,1,169,302,87.09,0,0,0.08,,298.1
24682,816x639,1,64,0,,,,0,0,0.08,,
24775,816x639,1,64,0,,,,0,0,0.08,,
24871,816x639,1,64,0,,,,0,0,0.08,,
24946,816x639,1,64,0,,,,0,0,0.08,,
25060,816x639,1,64,0,,,,0,0,0.08,,
25120,816x639,1,64,0,,,,0,0,0.08,,
25242,816x639,1,64,1,174,299,98.60,0,0,0.08,,8.7
25350,816x639,1,64,1,200,286,98.60,0,0,0.08,,266.0
25445,816x639,1,64,1,215,280,93.61,0,0,0.08,,168.5
25554,816x639,1,64,1,244,265,73.78,1,0,0.08,,295.3
